date_incident_concat,date_reported,year_reported,year_month_reported,year_qtr_reported,incident_id,nearest_port_code,nearest_port_name,nearest_port_state,nearest_port_lat,nearest_port_lng,incident_lat,incident_lng,fatalities,missing,casualties,survivors,female_casualties,male_casualties,child_casualties,cause_of_death_code,cause_of_death,cause_of_death_category,location_code,location_desc,url_code,url_desc,source_quality_code,source_desc
2015-09-10|40976,2015-09-10,2015,2015-9,2015-3,40976,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-12|40977,2015-09-12,2015,2015-9,2015-3,40977,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,1,,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-18|40980,2015-09-18,2015,2015-9,2015-3,40980,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-20|40981,2015-09-20,2015,2015-9,2015-3,40981,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-22|40982,2015-09-22,2015,2015-9,2015-3,40982,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-24|40983,2015-09-24,2015,2015-9,2015-3,40983,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-27|40984,2015-09-27,2015,2015-9,2015-3,40984,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-27|40985,2015-09-27,2015,2015-9,2015-3,40985,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-29|40986,2015-09-29,2015,2015-9,2015-3,40986,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-09-29|40987,2015-09-29,2015,2015-9,2015-3,40987,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,131,Unknown,Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-12|41007,2015-10-12,2015,2015-10,2015-4,41007,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-14|40681,2015-10-14,2015,2015-10,2015-4,40681,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,146,Shot,Violence,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-14|41008,2015-10-14,2015,2015-10,2015-4,41008,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-15|41009,2015-10-15,2015,2015-10,2015-4,41009,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-16|41010,2015-10-16,2015,2015-10,2015-4,41010,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-16|40632,2015-10-16,2015,2015-10,2015-4,40632,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,108,Hyperthermia,Exposure,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-20|40575,2015-10-20,2015,2015-10,2015-4,40575,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,1,,,143,Excessive Physical Abuse,Violence,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-21|41011,2015-10-21,2015,2015-10,2015-4,41011,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-29|41012,2015-10-29,2015,2015-10,2015-4,41012,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-10-31|41013,2015-10-31,2015,2015-10,2015-4,41013,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-03|41014,2015-11-03,2015,2015-11,2015-4,41014,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-05|41015,2015-11-05,2015,2015-11,2015-4,41015,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-07|41016,2015-11-07,2015,2015-11,2015-4,41016,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-08|41017,2015-11-08,2015,2015-11,2015-4,41017,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-14|41018,2015-11-14,2015,2015-11,2015-4,41018,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-16|41019,2015-11-16,2015,2015-11,2015-4,41019,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-17|41020,2015-11-17,2015,2015-11,2015-4,41020,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-20|41021,2015-11-20,2015,2015-11,2015-4,41021,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-24|41022,2015-11-24,2015,2015-11,2015-4,41022,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-24|40571,2015-11-24,2015,2015-11,2015-4,40571,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,142,Electrocution,Violence,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-11-29|41023,2015-11-29,2015,2015-11,2015-4,41023,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-04|41024,2015-12-04,2015,2015-12,2015-4,41024,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-07|41025,2015-12-07,2015,2015-12,2015-4,41025,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-10|40644,2015-12-10,2015,2015-12,2015-4,40644,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,1,,,109,Hypothermia,Exposure,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-28|41026,2015-12-28,2015,2015-12,2015-4,41026,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-29|41029,2015-12-29,2015,2015-12,2015-4,41029,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-29|41028,2015-12-29,2015,2015-12,2015-4,41028,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,1,,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2015-12-29|41027,2015-12-29,2015,2015-12,2015-4,41027,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6214373,-111.9300934,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1236,Pima County,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-05-31|43242,2016-05-31,2016,2016-5,2016-2,43242,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7852297,-111.5853747,1,0,1,,,,,131,Unknown,Unknown,1210,"Nogales Canyon in the Baboquivari Mountains, Pima County Jurisdiction",10465,,1,one media source
2016-09-02|42697,2016-09-02,2016,2016-9,2016-3,42697,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,30.7222309,-112.1767124,1,0,1,,,1,,139,Hit by vehicle,Vehicle-related,1060,"Caborca, Sonora, Mexico",10135,"http://bit.ly/2csUnsR, http://bit.ly/2c8YivE",3,multiple media reports
2017-02-17|30810,2017-02-17,2017,2017-2,2017-1,30810,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,32.057499,-111.6660725,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1010,4 miles west of FR 19,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-03-21|30876,2017-03-21,2017,2017-3,2017-1,30876,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7253221,-112.0055213,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1239,Pima County (see spreadsheet for exact location),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-05-31|31014,2017-05-31,2017,2017-5,2017-2,31014,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.6113262,-112.1063838,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1239,Pima County (see spreadsheet for exact location),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-08|31028,2017-06-08,2017,2017-6,2017-2,31028,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,32.0328566,-111.3401521,1,0,1,,,1,,108,Hyperthermia,Exposure,1239,Pima County (see spreadsheet for exact location),10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-12|31040,2017-06-12,2017,2017-6,2017-2,31040,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7564604,-111.4235289,1,0,1,,,1,,108,Hyperthermia,Exposure,1239,Pima County (see spreadsheet for exact location),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-16|31054,2017-06-16,2017,2017-6,2017-2,31054,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,32.057499,-111.6660725,1,0,1,,,1,,131,Unknown,Unknown,1239,Pima County (see spreadsheet for exact location),10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-17|31070,2017-06-17,2017,2017-6,2017-2,31070,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.687804769019,-112.16045726562,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1239,Pima County (see spreadsheet for exact location),10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-30|35447,2017-06-30,2017,2017-6,2017-2,35447,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7253221,-112.0055213,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1243,"Pima County, Arizona",10290,http://www.humaneborders.info,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-09|35453,2017-07-09,2017,2017-7,2017-3,35453,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7564899,-111.3821,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-09|35454,2017-07-09,2017,2017-7,2017-3,35454,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7564899,-111.3821,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-11|35455,2017-07-11,2017,2017-7,2017-3,35455,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.7180083,-111.8272825,1,0,1,,,1,,112,Probable hyperthermia,Exposure,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-17|35456,2017-07-17,2017,2017-7,2017-3,35456,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,32.358734109871996,-111.59852676582001,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-23|35458,2017-07-23,2017,2017-7,2017-3,35458,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,31.423412159235,-111.26505074452999,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-26|35460,2017-07-26,2017,2017-7,2017-3,35460,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,32.1333,-111.1650458,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-08-02|43658,2017-08-02,2017,2017-8,2017-3,43658,2606,Sasabe,Arizona,31.488609999999998,-111.54138999999999,32.2321327,-111.5083729,1,0,1,,,1,,112,Probable hyperthermia,Exposure,1243,"Pima County, Arizona",10291,http://www.humaneborders.info/,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
